fecha,anio,mes_num,departamento,municipio,pasajeros_aereos_nacionales
2023-09-01,2023,9,NARINO,San Andres de Tumaco,6221
2023-09-01,2023,9,NARINO,Aldana,2265
2023-09-01,2023,9,NORTE DE SANTANDER,Cúcuta,53194
2023-09-01,2023,9,PUTUMAYO,Puerto Asís,5160
2023-09-01,2023,9,PUTUMAYO,Puerto Leguízamo,763
2023-09-01,2023,9,PUTUMAYO,Villagarzón,893
2023-09-01,2023,9,QUINDIO,Armenia,21248
2023-09-01,2023,9,RISARALDA,Pereira,69492
2023-09-01,2023,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,2943
2023-09-01,2023,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,66924
2023-09-01,2023,9,SANTANDER,Barrancabermeja,4560
2023-09-01,2023,9,SANTANDER,Bucaramanga,78931
2023-09-01,2023,9,SUCRE,Corozal,1172
2023-09-01,2023,9,SUCRE,San José De Toluviejo,2570
2023-09-01,2023,9,TOLIMA,Ibagué,5017
2023-09-01,2023,9,VALLE DEL CAUCA,Buenaventura,707
2023-09-01,2023,9,VALLE DEL CAUCA,Cali,195279
2023-09-01,2023,9,VAUPES,Mitú,1467
2023-09-01,2023,9,VICHADA,PUERTO CARREÑO,2000
2023-10-01,2023,10,AMAZONAS,LA CHORRERA,105
2023-10-01,2023,10,AMAZONAS,La Pedrera,34
2023-10-01,2023,10,AMAZONAS,Leticia,13501
2023-10-01,2023,10,ANTIOQUIA,Carepa,8366
2023-10-01,2023,10,ANTIOQUIA,Medellín,50298
2023-10-01,2023,10,ANTIOQUIA,Rionegro,305809
2023-10-01,2023,10,ARAUCA,Arauca,5703
2023-10-01,2023,10,ARAUCA,SARAVENA,1799
2023-10-01,2023,10,ARAUCA,Tame,353
2023-10-01,2023,10,ATLANTICO,Barranquilla,107772
2023-10-01,2023,10,BOGOTA D.C.,"Bogotá, D.C.",866247
2023-10-01,2023,10,BOLIVAR,Cartagena,175771
2023-10-01,2023,10,BOLIVAR,Mompós,32
2023-10-01,2023,10,CALDAS,Manizales,3884
2023-10-01,2023,10,CAQUETA,Florencia,4016
2023-10-01,2023,10,CAQUETA,San Vicente del Caguán,297
2023-10-01,2023,10,CAQUETA,Solano,64
2023-10-01,2023,10,CASANARE,Yopal,12312
2023-10-01,2023,10,CAUCA,Guapi,2799
2023-10-01,2023,10,CAUCA,popayán,5253
2023-10-01,2023,10,CESAR,Aguachica,495
2023-10-01,2023,10,CESAR,VALLEDUPAR,18155
2023-10-01,2023,10,CHOCO,Bahía Solano,2548
2023-10-01,2023,10,CHOCO,Nuquí,2289
2023-10-01,2023,10,CHOCO,Quibdó,13347
2023-10-01,2023,10,CORDOBA,Montería,45077
2023-10-01,2023,10,GUAINIA,Inírida,2467
2023-10-01,2023,10,GUAINIA,San Felipe,12
2023-10-01,2023,10,GUAVIARE,Miraflores,49
2023-10-01,2023,10,GUAVIARE,San José del Guaviare,727
2023-10-01,2023,10,HUILA,Neiva,13393
2023-10-01,2023,10,HUILA,Pitalito,833
2023-10-01,2023,10,LA GUAJIRA,Riohacha,18669
2023-10-01,2023,10,MAGDALENA,Santa Marta,95646
2023-10-01,2023,10,META,La Macarena,1503
2023-10-01,2023,10,META,Villavicencio,5794
2023-10-01,2023,10,NARINO,Pasto,26676
2023-10-01,2023,10,NARINO,San Andres de Tumaco,6193
2023-10-01,2023,10,NARINO,Aldana,2595
2023-10-01,2023,10,NORTE DE SANTANDER,Cúcuta,51777
2023-10-01,2023,10,PUTUMAYO,Puerto Asís,4723
2023-10-01,2023,10,PUTUMAYO,Puerto Leguízamo,711
2023-10-01,2023,10,PUTUMAYO,Villagarzón,878
2023-10-01,2023,10,QUINDIO,Armenia,21479
2023-10-01,2023,10,RISARALDA,Pereira,70320
2023-10-01,2023,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,3548
2023-10-01,2023,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,68150
2023-10-01,2023,10,SANTANDER,Barrancabermeja,4479
2023-10-01,2023,10,SANTANDER,Bucaramanga,78294
2023-10-01,2023,10,SUCRE,Corozal,1081
2023-10-01,2023,10,SUCRE,San José De Toluviejo,3084
2023-10-01,2023,10,TOLIMA,Ibagué,4768
2023-10-01,2023,10,VALLE DEL CAUCA,Buenaventura,513
2023-10-01,2023,10,VALLE DEL CAUCA,Cali,196543
2023-10-01,2023,10,VAUPES,Mitú,1670
2023-10-01,2023,10,VAUPES,Pacoa,1
2023-10-01,2023,10,VICHADA,PUERTO CARREÑO,2126
2023-11-01,2023,11,AMAZONAS,LA CHORRERA,83
2023-11-01,2023,11,AMAZONAS,La Pedrera,32
2023-11-01,2023,11,AMAZONAS,Leticia,16600
2023-11-01,2023,11,ANTIOQUIA,Carepa,9524
2023-11-01,2023,11,ANTIOQUIA,Caucasia,165
2023-11-01,2023,11,ANTIOQUIA,El Bagre,143
2023-11-01,2023,11,ANTIOQUIA,Medellín,55317
2023-11-01,2023,11,ANTIOQUIA,Rionegro,325989
2023-11-01,2023,11,ARAUCA,Arauca,5683
2023-11-01,2023,11,ARAUCA,SARAVENA,1874
2023-11-01,2023,11,ARAUCA,Tame,319
2023-11-01,2023,11,ATLANTICO,Barranquilla,114914
2023-11-01,2023,11,BOGOTA D.C.,"Bogotá, D.C.",985838
2023-11-01,2023,11,BOLIVAR,Cartagena,196136
2023-11-01,2023,11,CALDAS,Manizales,4392
2023-11-01,2023,11,CAQUETA,Florencia,4268
2023-11-01,2023,11,CAQUETA,San Vicente del Caguán,296
2023-11-01,2023,11,CAQUETA,Solano,72
2023-11-01,2023,11,CASANARE,Yopal,13017
2023-11-01,2023,11,CAUCA,Guapi,2412
2023-11-01,2023,11,CAUCA,popayán,5183
2023-11-01,2023,11,CESAR,Aguachica,475
2023-11-01,2023,11,CESAR,VALLEDUPAR,20612
2023-11-01,2023,11,CHOCO,Bahía Solano,1654
2023-11-01,2023,11,CHOCO,Nuquí,1338
2023-11-01,2023,11,CHOCO,Quibdó,13469
2023-11-01,2023,11,CORDOBA,Montelíbano,120
2023-11-01,2023,11,CORDOBA,Montería,60861
2023-11-01,2023,11,GUAINIA,Barranco Minas,3
2023-11-01,2023,11,GUAINIA,Inírida,2429
2023-11-01,2023,11,GUAINIA,San Felipe,24
2023-11-01,2023,11,GUAVIARE,Miraflores,50
2023-11-01,2023,11,GUAVIARE,San José del Guaviare,811
2023-11-01,2023,11,HUILA,Neiva,13964
2023-11-01,2023,11,HUILA,Pitalito,1761
2023-11-01,2023,11,LA GUAJIRA,Riohacha,22867
2023-11-01,2023,11,MAGDALENA,Santa Marta,113954
2023-11-01,2023,11,META,La Macarena,610
2023-11-01,2023,11,META,Villavicencio,8237
2023-11-01,2023,11,NARINO,Pasto,34364
2023-11-01,2023,11,NARINO,San Andres de Tumaco,6180
2023-11-01,2023,11,NARINO,Aldana,3640
2023-11-01,2023,11,NORTE DE SANTANDER,Cúcuta,61222
2023-11-01,2023,11,PUTUMAYO,Puerto Asís,5285
2023-11-01,2023,11,PUTUMAYO,Puerto Leguízamo,675
2023-11-01,2023,11,PUTUMAYO,Villagarzón,964
2023-11-01,2023,11,QUINDIO,Armenia,27258
2023-11-01,2023,11,RISARALDA,Pereira,86976
2023-11-01,2023,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,2832
2023-11-01,2023,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,88775
2023-11-01,2023,11,SANTANDER,Barrancabermeja,5494
2023-11-01,2023,11,SANTANDER,Bucaramanga,84653
2023-11-01,2023,11,SUCRE,Corozal,1157
2023-11-01,2023,11,SUCRE,San José De Toluviejo,2608
2023-11-01,2023,11,TOLIMA,Ibagué,4917
2023-11-01,2023,11,VALLE DEL CAUCA,Buenaventura,253
2023-11-01,2023,11,VALLE DEL CAUCA,Cali,207421
2023-11-01,2023,11,VAUPES,Mitú,1448
2023-11-01,2023,11,VAUPES,Pacoa,6
2023-11-01,2023,11,VICHADA,PUERTO CARREÑO,2203
2023-12-01,2023,12,AMAZONAS,LA CHORRERA,103
2023-12-01,2023,12,AMAZONAS,La Pedrera,32
2023-12-01,2023,12,AMAZONAS,Leticia,17638
2023-12-01,2023,12,ANTIOQUIA,Carepa,8521
2023-12-01,2023,12,ANTIOQUIA,Caucasia,274
2023-12-01,2023,12,ANTIOQUIA,El Bagre,283
2023-12-01,2023,12,ANTIOQUIA,Medellín,54742
2023-12-01,2023,12,ANTIOQUIA,Rionegro,346683
2023-12-01,2023,12,ARAUCA,Arauca,5727
2023-12-01,2023,12,ARAUCA,SARAVENA,2104
2023-12-01,2023,12,ARAUCA,Tame,334
2023-12-01,2023,12,ATLANTICO,Barranquilla,133506
2023-12-01,2023,12,BOGOTA D.C.,"Bogotá, D.C.",1007445
2023-12-01,2023,12,BOLIVAR,Cartagena,219273
2023-12-01,2023,12,CALDAS,Manizales,4527
2023-12-01,2023,12,CAQUETA,Florencia,3965
2023-12-01,2023,12,CAQUETA,San Vicente del Caguán,379
2023-12-01,2023,12,CAQUETA,Solano,60
2023-12-01,2023,12,CASANARE,Yopal,12744
2023-12-01,2023,12,CAUCA,Guapi,3118
2023-12-01,2023,12,CAUCA,popayán,5645
2023-12-01,2023,12,CESAR,Aguachica,522
2023-12-01,2023,12,CESAR,VALLEDUPAR,24091
2023-12-01,2023,12,CHOCO,Bahía Solano,2325
2023-12-01,2023,12,CHOCO,Nuquí,2230
2023-12-01,2023,12,CHOCO,Quibdó,15332
2023-12-01,2023,12,CORDOBA,Montelíbano,308
2023-12-01,2023,12,CORDOBA,Montería,66022
2023-12-01,2023,12,GUAINIA,Inírida,2752
2023-12-01,2023,12,GUAINIA,San Felipe,25
2023-12-01,2023,12,GUAVIARE,Miraflores,38
2023-12-01,2023,12,GUAVIARE,San José del Guaviare,737
2023-12-01,2023,12,HUILA,Neiva,14190
2023-12-01,2023,12,HUILA,Pitalito,2010
2023-12-01,2023,12,LA GUAJIRA,Riohacha,27276
2023-12-01,2023,12,MAGDALENA,Santa Marta,133309
2023-12-01,2023,12,META,Villavicencio,7993
2023-12-01,2023,12,NARINO,Pasto,45097
2023-12-01,2023,12,NARINO,San Andres de Tumaco,7030
2023-12-01,2023,12,NARINO,Aldana,4166
2023-12-01,2023,12,NORTE DE SANTANDER,Cúcuta,72350
2023-12-01,2023,12,PUTUMAYO,Puerto Asís,4747
2023-12-01,2023,12,PUTUMAYO,Puerto Leguízamo,753
2023-12-01,2023,12,PUTUMAYO,Villagarzón,1056
2023-12-01,2023,12,QUINDIO,Armenia,30937
2023-12-01,2023,12,RISARALDA,Pereira,99833
2023-12-01,2023,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,4310
2023-12-01,2023,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,107276
2023-12-01,2023,12,SANTANDER,Barrancabermeja,7542
2023-12-01,2023,12,SANTANDER,Bucaramanga,99008
2023-12-01,2023,12,SUCRE,Corozal,2047
2023-12-01,2023,12,SUCRE,San José De Toluviejo,6004
2023-12-01,2023,12,TOLIMA,Ibagué,5127
2023-12-01,2023,12,VALLE DEL CAUCA,Buenaventura,315
2023-12-01,2023,12,VALLE DEL CAUCA,Cali,229153
2023-12-01,2023,12,VAUPES,Mitú,1873
2023-12-01,2023,12,VICHADA,PUERTO CARREÑO,2524
2024-01-01,2024,1,AMAZONAS,LA CHORRERA,60
2024-01-01,2024,1,AMAZONAS,La Pedrera,29
2024-01-01,2024,1,AMAZONAS,Leticia,19203
2024-01-01,2024,1,ANTIOQUIA,Carepa,6455
2024-01-01,2024,1,ANTIOQUIA,Caucasia,227
2024-01-01,2024,1,ANTIOQUIA,El Bagre,179
2024-01-01,2024,1,ANTIOQUIA,Medellín,58718
2024-01-01,2024,1,ANTIOQUIA,Rionegro,310341
2024-01-01,2024,1,ARAUCA,Arauca,4813
2024-01-01,2024,1,ARAUCA,SARAVENA,1703
2024-01-01,2024,1,ARAUCA,Tame,252
2024-01-01,2024,1,ATLANTICO,Barranquilla,108215
2024-01-01,2024,1,BOGOTA D.C.,"Bogotá, D.C.",1077799
2024-01-01,2024,1,BOLIVAR,Cartagena,207030
2024-01-01,2024,1,CALDAS,Manizales,3787
2024-01-01,2024,1,CAQUETA,Florencia,3164
2024-01-01,2024,1,CAQUETA,San Vicente del Caguán,292
2024-01-01,2024,1,CAQUETA,Solano,73
2024-01-01,2024,1,CASANARE,Yopal,10790
2024-01-01,2024,1,CAUCA,Guapi,2565
2024-01-01,2024,1,CAUCA,popayán,4214
2024-01-01,2024,1,CESAR,Aguachica,376
2024-01-01,2024,1,CESAR,VALLEDUPAR,18291
2024-01-01,2024,1,CHOCO,Bahía Solano,1917
2024-01-01,2024,1,CHOCO,Nuquí,1520
2024-01-01,2024,1,CHOCO,Quibdó,12406
2024-01-01,2024,1,CORDOBA,Montelíbano,251
2024-01-01,2024,1,CORDOBA,Montería,59023
2024-01-01,2024,1,CUNDINAMARCA,Chía,10
2024-01-01,2024,1,GUAINIA,Inírida,2908
2024-01-01,2024,1,GUAINIA,San Felipe,65
2024-01-01,2024,1,GUAVIARE,Miraflores,25
2024-01-01,2024,1,GUAVIARE,San José del Guaviare,668
2024-01-01,2024,1,HUILA,Neiva,11494
2024-01-01,2024,1,HUILA,Pitalito,1374
2024-01-01,2024,1,LA GUAJIRA,Riohacha,24481
2024-01-01,2024,1,MAGDALENA,Santa Marta,128576
2024-01-01,2024,1,META,Villavicencio,7405
2024-01-01,2024,1,NARINO,Pasto,34821
2024-01-01,2024,1,NARINO,San Andres de Tumaco,5335
2024-01-01,2024,1,NARINO,Aldana,3443
2024-01-01,2024,1,NORTE DE SANTANDER,Cúcuta,62501
2024-01-01,2024,1,PUTUMAYO,Puerto Asís,3970
2024-01-01,2024,1,PUTUMAYO,Puerto Leguízamo,668
2024-01-01,2024,1,PUTUMAYO,Villagarzón,916
2024-01-01,2024,1,QUINDIO,Armenia,28074
2024-01-01,2024,1,RISARALDA,Pereira,82349
2024-01-01,2024,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,3855
2024-01-01,2024,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,107546
2024-01-01,2024,1,SANTANDER,Barrancabermeja,4881
2024-01-01,2024,1,SANTANDER,Bucaramanga,75853
2024-01-01,2024,1,SUCRE,Corozal,1382
2024-01-01,2024,1,SUCRE,San José De Toluviejo,5838
2024-01-01,2024,1,TOLIMA,Ibagué,4079
2024-01-01,2024,1,VALLE DEL CAUCA,Buenaventura,261
2024-01-01,2024,1,VALLE DEL CAUCA,Cali,196829
2024-01-01,2024,1,VAUPES,Mitú,1671
2024-01-01,2024,1,VICHADA,PUERTO CARREÑO,2668
2024-02-01,2024,2,AMAZONAS,LA CHORRERA,69
2024-02-01,2024,2,AMAZONAS,La Pedrera,33
2024-02-01,2024,2,AMAZONAS,Leticia,15408
2024-02-01,2024,2,ANTIOQUIA,Carepa,6266
2024-02-01,2024,2,ANTIOQUIA,Caucasia,221
2024-02-01,2024,2,ANTIOQUIA,El Bagre,192
2024-02-01,2024,2,ANTIOQUIA,Medellín,36406
2024-02-01,2024,2,ANTIOQUIA,Rionegro,294150
2024-02-01,2024,2,ARAUCA,Arauca,4122
2024-02-01,2024,2,ARAUCA,SARAVENA,1567
2024-02-01,2024,2,ARAUCA,Tame,229
2024-02-01,2024,2,ATLANTICO,Barranquilla,99485
2024-02-01,2024,2,BOGOTA D.C.,"Bogotá, D.C.",896929
2024-02-01,2024,2,BOLIVAR,Cartagena,184312
2024-02-01,2024,2,CALDAS,Manizales,2826
2024-02-01,2024,2,CAQUETA,Florencia,3282
2024-02-01,2024,2,CAQUETA,San Vicente del Caguán,211
2024-02-01,2024,2,CAQUETA,Solano,72
2024-02-01,2024,2,CASANARE,Yopal,10767
2024-02-01,2024,2,CAUCA,Guapi,2188
2024-02-01,2024,2,CAUCA,popayán,4437
2024-02-01,2024,2,CESAR,Aguachica,414
2024-02-01,2024,2,CESAR,VALLEDUPAR,16593
2024-02-01,2024,2,CHOCO,Bahía Solano,1149
2024-02-01,2024,2,CHOCO,Nuquí,1042
2024-02-01,2024,2,CHOCO,Quibdó,9172
2024-02-01,2024,2,CORDOBA,Montelíbano,280
2024-02-01,2024,2,CORDOBA,Montería,50530
2024-02-01,2024,2,CUNDINAMARCA,Chía,14
2024-02-01,2024,2,GUAINIA,Barranco Minas,7
2024-02-01,2024,2,GUAINIA,Inírida,2612
2024-02-01,2024,2,GUAINIA,San Felipe,39
2024-02-01,2024,2,GUAVIARE,Miraflores,7
2024-02-01,2024,2,GUAVIARE,San José del Guaviare,1120
2024-02-01,2024,2,HUILA,Neiva,11502
2024-02-01,2024,2,HUILA,Pitalito,1340
2024-02-01,2024,2,LA GUAJIRA,Riohacha,20948
2024-02-01,2024,2,MAGDALENA,Santa Marta,112724
2024-02-01,2024,2,META,Puerto Gaitán,2255
2024-02-01,2024,2,META,Villavicencio,8191
2024-02-01,2024,2,NARINO,Pasto,29419
2024-02-01,2024,2,NARINO,San Andres de Tumaco,4287
2024-02-01,2024,2,NARINO,Aldana,2871
2024-02-01,2024,2,NORTE DE SANTANDER,Cúcuta,52381
2024-02-01,2024,2,PUTUMAYO,Puerto Asís,3702
2024-02-01,2024,2,PUTUMAYO,Puerto Leguízamo,662
2024-02-01,2024,2,PUTUMAYO,Villagarzón,944
2024-02-01,2024,2,QUINDIO,Armenia,25767
2024-02-01,2024,2,RISARALDA,Pereira,78241
2024-02-01,2024,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,3487
2024-02-01,2024,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,92461
2024-02-01,2024,2,SANTANDER,Barrancabermeja,5860
2024-02-01,2024,2,SANTANDER,Bucaramanga,71292
2024-02-01,2024,2,SUCRE,Corozal,925
2024-02-01,2024,2,SUCRE,San José De Toluviejo,2538
2024-02-01,2024,2,TOLIMA,Ibagué,3926
2024-02-01,2024,2,VALLE DEL CAUCA,Buenaventura,301
2024-02-01,2024,2,VALLE DEL CAUCA,Cali,184024
2024-02-01,2024,2,VAUPES,Mitú,1493
2024-02-01,2024,2,VICHADA,PUERTO CARREÑO,2183
2024-03-01,2024,3,AMAZONAS,LA CHORRERA,108
2024-03-01,2024,3,AMAZONAS,La Pedrera,36
2024-03-01,2024,3,AMAZONAS,Leticia,16463
2024-03-01,2024,3,ANTIOQUIA,Carepa,7077
2024-03-01,2024,3,ANTIOQUIA,Caucasia,207
2024-03-01,2024,3,ANTIOQUIA,El Bagre,160
2024-03-01,2024,3,ANTIOQUIA,Medellín,46553
2024-03-01,2024,3,ANTIOQUIA,Rionegro,321558
2024-03-01,2024,3,ARAUCA,Arauca,4723
2024-03-01,2024,3,ARAUCA,SARAVENA,1744
2024-03-01,2024,3,ARAUCA,Tame,310
2024-03-01,2024,3,ATLANTICO,Barranquilla,105237
2024-03-01,2024,3,BOGOTA D.C.,"Bogotá, D.C.",950860
2024-03-01,2024,3,BOLIVAR,Cartagena,206094
2024-03-01,2024,3,BOLIVAR,Mompós,180
2024-03-01,2024,3,CALDAS,Manizales,3648
2024-03-01,2024,3,CAQUETA,Florencia,3467
2024-03-01,2024,3,CAQUETA,San Vicente del Caguán,274
2024-03-01,2024,3,CAQUETA,Solano,59
2024-03-01,2024,3,CASANARE,Yopal,11154
2024-03-01,2024,3,CAUCA,Guapi,2177
2024-03-01,2024,3,CAUCA,popayán,5273
2024-03-01,2024,3,CESAR,Aguachica,415
2024-03-01,2024,3,CESAR,VALLEDUPAR,19200
2024-03-01,2024,3,CHOCO,Bahía Solano,1586
2024-03-01,2024,3,CHOCO,Nuquí,1405
2024-03-01,2024,3,CHOCO,Quibdó,11617
2024-03-01,2024,3,CORDOBA,Montelíbano,224
2024-03-01,2024,3,CORDOBA,Montería,56703
2024-03-01,2024,3,CUNDINAMARCA,Chía,26
2024-03-01,2024,3,GUAINIA,Inírida,2512
2024-03-01,2024,3,GUAINIA,San Felipe,47
2024-03-01,2024,3,GUAVIARE,Miraflores,34
2024-03-01,2024,3,GUAVIARE,San José del Guaviare,694
2024-03-01,2024,3,HUILA,Neiva,12292
2024-03-01,2024,3,HUILA,Pitalito,1384
2024-03-01,2024,3,LA GUAJIRA,Riohacha,22666
2024-03-01,2024,3,MAGDALENA,Santa Marta,122523
2024-03-01,2024,3,META,Villavicencio,5930
2024-03-01,2024,3,NARINO,Pasto,32828
2024-03-01,2024,3,NARINO,San Andres de Tumaco,4702
2024-03-01,2024,3,NARINO,Aldana,3333
2024-03-01,2024,3,NORTE DE SANTANDER,Cúcuta,56080
2024-03-01,2024,3,PUTUMAYO,Puerto Asís,3928
2024-03-01,2024,3,PUTUMAYO,Puerto Leguízamo,658
2024-03-01,2024,3,PUTUMAYO,Villagarzón,977
2024-03-01,2024,3,QUINDIO,Armenia,28832
2024-03-01,2024,3,RISARALDA,Pereira,88041
2024-03-01,2024,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,3886
2024-03-01,2024,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,89810
2024-03-01,2024,3,SANTANDER,Barrancabermeja,5392
2024-03-01,2024,3,SANTANDER,Bucaramanga,83569
2024-03-01,2024,3,SUCRE,Corozal,1273
2024-03-01,2024,3,SUCRE,San José De Toluviejo,3955
2024-03-01,2024,3,TOLIMA,Ibagué,4576
2024-03-01,2024,3,VALLE DEL CAUCA,Buenaventura,235
2024-03-01,2024,3,VALLE DEL CAUCA,Cali,201117
2024-03-01,2024,3,VAUPES,Mitú,1404
2024-03-01,2024,3,VICHADA,PUERTO CARREÑO,2390
2024-04-01,2024,4,AMAZONAS,LA CHORRERA,107
2024-04-01,2024,4,AMAZONAS,La Pedrera,32
2024-04-01,2024,4,AMAZONAS,Leticia,13000
2024-04-01,2024,4,ANTIOQUIA,Carepa,7516
2024-04-01,2024,4,ANTIOQUIA,Caucasia,229
2024-04-01,2024,4,ANTIOQUIA,El Bagre,139
2024-04-01,2024,4,ANTIOQUIA,Medellín,47322
2024-04-01,2024,4,ANTIOQUIA,Rionegro,325841
2024-04-01,2024,4,ARAUCA,Arauca,5002
2024-04-01,2024,4,ARAUCA,SARAVENA,1739
2024-04-01,2024,4,ARAUCA,Tame,311
2024-04-01,2024,4,ATLANTICO,Barranquilla,95520
2024-04-01,2024,4,BOGOTA D.C.,"Bogotá, D.C.",948885
2024-04-01,2024,4,BOLIVAR,Cartagena,204296
2024-04-01,2024,4,BOLIVAR,Mompós,88
2024-04-01,2024,4,CALDAS,Manizales,3201
2024-04-01,2024,4,CAQUETA,Florencia,4203
2024-04-01,2024,4,CAQUETA,San Vicente del Caguán,249
2024-04-01,2024,4,CAQUETA,Solano,83
2024-04-01,2024,4,CASANARE,Yopal,12126
2024-04-01,2024,4,CAUCA,Guapi,2357
2024-04-01,2024,4,CAUCA,popayán,5065
2024-04-01,2024,4,CESAR,Aguachica,452
2024-04-01,2024,4,CESAR,VALLEDUPAR,15910
2024-04-01,2024,4,CHOCO,Bahía Solano,1341
2024-04-01,2024,4,CHOCO,Nuquí,1175
2024-04-01,2024,4,CHOCO,Quibdó,11894
2024-04-01,2024,4,CORDOBA,Montelíbano,259
2024-04-01,2024,4,CORDOBA,Montería,51245
2024-04-01,2024,4,GUAINIA,Inírida,2551
2024-04-01,2024,4,GUAINIA,San Felipe,63
2024-04-01,2024,4,GUAVIARE,Miraflores,36
2024-04-01,2024,4,GUAVIARE,San José del Guaviare,693
2024-04-01,2024,4,HUILA,Neiva,11779
2024-04-01,2024,4,HUILA,Pitalito,1665
2024-04-01,2024,4,LA GUAJIRA,Riohacha,20423
2024-04-01,2024,4,MAGDALENA,Santa Marta,123790
2024-04-01,2024,4,META,Villavicencio,6295
2024-04-01,2024,4,NARINO,Pasto,30001
2024-04-01,2024,4,NARINO,San Andres de Tumaco,5611
2024-04-01,2024,4,NARINO,Aldana,3248
2024-04-01,2024,4,NORTE DE SANTANDER,Cúcuta,51543
2024-04-01,2024,4,PUTUMAYO,Puerto Asís,4501
2024-04-01,2024,4,PUTUMAYO,Puerto Leguízamo,649
2024-04-01,2024,4,PUTUMAYO,Villagarzón,1052
2024-04-01,2024,4,QUINDIO,Armenia,23247
2024-04-01,2024,4,RISARALDA,Pereira,90514
2024-04-01,2024,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",Providencia,3145
2024-04-01,2024,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",San Andrés,76207
2024-04-01,2024,4,SANTANDER,Barrancabermeja,5576
2024-04-01,2024,4,SANTANDER,Bucaramanga,77958
2024-04-01,2024,4,SUCRE,Corozal,1140
2024-04-01,2024,4,SUCRE,San José De Toluviejo,2725
2024-04-01,2024,4,TOLIMA,Ibagué,8714
2024-04-01,2024,4,VALLE DEL CAUCA,Buenaventura,283
2024-04-01,2024,4,VALLE DEL CAUCA,Cali,184877
2024-04-01,2024,4,VAUPES,Mitú,1412
2024-04-01,2024,4,VICHADA,PUERTO CARREÑO,2332
2024-05-01,2024,5,AMAZONAS,LA CHORRERA,108
2024-05-01,2024,5,AMAZONAS,La Pedrera,48
2024-05-01,2024,5,AMAZONAS,Leticia,13767
2024-05-01,2024,5,ANTIOQUIA,Carepa,8059
2024-05-01,2024,5,ANTIOQUIA,Caucasia,292
2024-05-01,2024,5,ANTIOQUIA,El Bagre,169
2024-05-01,2024,5,ANTIOQUIA,Medellín,49142
2024-05-01,2024,5,ANTIOQUIA,Rionegro,352106
2024-05-01,2024,5,ARAUCA,Arauca,5633
2024-05-01,2024,5,ARAUCA,SARAVENA,1652
2024-05-01,2024,5,ARAUCA,Tame,319
2024-05-01,2024,5,ATLANTICO,Barranquilla,98106
2024-05-01,2024,5,BOGOTA D.C.,"Bogotá, D.C.",982684
2024-05-01,2024,5,BOLIVAR,Cartagena,216244
2024-05-01,2024,5,BOLIVAR,Mompós,126
2024-05-01,2024,5,CALDAS,Manizales,2795
2024-05-01,2024,5,CAQUETA,Florencia,4399
2024-05-01,2024,5,CAQUETA,San Vicente del Caguán,258
2024-05-01,2024,5,CAQUETA,Solano,63
2024-05-01,2024,5,CASANARE,Yopal,12767
2024-05-01,2024,5,CAUCA,Guapi,2251
2024-05-01,2024,5,CAUCA,popayán,5609
2024-05-01,2024,5,CESAR,Aguachica,470
2024-05-01,2024,5,CESAR,VALLEDUPAR,17076
2024-05-01,2024,5,CHOCO,Bahía Solano,1538
2024-05-01,2024,5,CHOCO,Nuquí,1189
2024-05-01,2024,5,CHOCO,Quibdó,12676
2024-05-01,2024,5,CORDOBA,Montelíbano,346
2024-05-01,2024,5,CORDOBA,Montería,55710
2024-05-01,2024,5,GUAINIA,Inírida,2422
2024-05-01,2024,5,GUAINIA,San Felipe,41
2024-05-01,2024,5,GUAVIARE,Miraflores,22
2024-05-01,2024,5,GUAVIARE,San José del Guaviare,710
2024-05-01,2024,5,HUILA,Neiva,12198
2024-05-01,2024,5,HUILA,Pitalito,1593
2024-05-01,2024,5,LA GUAJIRA,Riohacha,22379
2024-05-01,2024,5,MAGDALENA,Santa Marta,140129
2024-05-01,2024,5,META,Villavicencio,6712
2024-05-01,2024,5,NARINO,Pasto,29301
2024-05-01,2024,5,NARINO,San Andres de Tumaco,6010
2024-05-01,2024,5,NARINO,Aldana,4129
2024-05-01,2024,5,NORTE DE SANTANDER,Cúcuta,52637
2024-05-01,2024,5,PUTUMAYO,Puerto Asís,4941
2024-05-01,2024,5,PUTUMAYO,Puerto Leguízamo,684
2024-05-01,2024,5,PUTUMAYO,Villagarzón,1029
