fecha,anio,mes_num,departamento,pasajeros_aereos_nacionales,n_municipios_nac
2022-06-01,2022,6,BOGOTA D.C.,857165,1
2022-06-01,2022,6,BOLIVAR,263348,2
2022-06-01,2022,6,BOYACA,221,1
2022-06-01,2022,6,CALDAS,6071,1
2022-06-01,2022,6,CAQUETA,5268,2
2022-06-01,2022,6,CASANARE,11520,2
2022-06-01,2022,6,CAUCA,7129,2
2022-06-01,2022,6,CESAR,20492,3
2022-06-01,2022,6,CHOCO,17091,3
2022-06-01,2022,6,CORDOBA,68423,1
2022-06-01,2022,6,GUAINIA,1895,3
2022-06-01,2022,6,GUAVIARE,562,1
2022-06-01,2022,6,HUILA,19188,2
2022-06-01,2022,6,LA GUAJIRA,17301,1
2022-06-01,2022,6,MAGDALENA,166084,1
2022-06-01,2022,6,META,8302,2
2022-06-01,2022,6,NARINO,36087,3
2022-06-01,2022,6,NORTE DE SANTANDER,60432,2
2022-06-01,2022,6,PUTUMAYO,7153,3
2022-06-01,2022,6,QUINDIO,23019,1
2022-06-01,2022,6,RISARALDA,97303,1
2022-06-01,2022,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",123243,2
2022-06-01,2022,6,SANTANDER,87439,3
2022-06-01,2022,6,SUCRE,5671,2
2022-06-01,2022,6,TOLIMA,5963,1
2022-06-01,2022,6,VALLE DEL CAUCA,228597,2
2022-06-01,2022,6,VAUPES,1313,1
2022-06-01,2022,6,VICHADA,1941,1
2022-07-01,2022,7,AMAZONAS,15419,4
2022-07-01,2022,7,ANTIOQUIA,474128,3
2022-07-01,2022,7,ARAUCA,8771,3
2022-07-01,2022,7,ATLANTICO,108950,1
2022-07-01,2022,7,BOGOTA D.C.,938505,1
2022-07-01,2022,7,BOLIVAR,280065,2
2022-07-01,2022,7,BOYACA,591,1
2022-07-01,2022,7,CALDAS,6827,1
2022-07-01,2022,7,CAQUETA,5672,2
2022-07-01,2022,7,CASANARE,11741,2
2022-07-01,2022,7,CAUCA,8147,2
2022-07-01,2022,7,CESAR,21539,3
2022-07-01,2022,7,CHOCO,17981,3
2022-07-01,2022,7,CORDOBA,68215,1
2022-07-01,2022,7,CUNDINAMARCA,9,1
2022-07-01,2022,7,GUAINIA,2460,3
2022-07-01,2022,7,GUAVIARE,574,1
2022-07-01,2022,7,HUILA,18265,3
2022-07-01,2022,7,LA GUAJIRA,19885,1
2022-07-01,2022,7,MAGDALENA,174748,1
2022-07-01,2022,7,META,10055,3
2022-07-01,2022,7,NARINO,38797,3
2022-07-01,2022,7,NORTE DE SANTANDER,66856,1
2022-07-01,2022,7,PUTUMAYO,7872,3
2022-07-01,2022,7,QUINDIO,25990,1
2022-07-01,2022,7,RISARALDA,102504,1
2022-07-01,2022,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",128340,2
2022-07-01,2022,7,SANTANDER,84978,3
2022-07-01,2022,7,SUCRE,6404,2
2022-07-01,2022,7,TOLIMA,5979,2
2022-07-01,2022,7,VALLE DEL CAUCA,264295,2
2022-07-01,2022,7,VAUPES,1491,1
2022-07-01,2022,7,VICHADA,2052,1
2022-08-01,2022,8,AMAZONAS,14775,3
2022-08-01,2022,8,ANTIOQUIA,461194,3
2022-08-01,2022,8,ARAUCA,8364,3
2022-08-01,2022,8,ATLANTICO,100145,1
2022-08-01,2022,8,BOGOTA D.C.,903327,1
2022-08-01,2022,8,BOLIVAR,263595,1
2022-08-01,2022,8,BOYACA,540,1
2022-08-01,2022,8,CALDAS,6802,1
2022-08-01,2022,8,CAQUETA,5225,2
2022-08-01,2022,8,CASANARE,11210,1
2022-08-01,2022,8,CAUCA,7962,2
2022-08-01,2022,8,CESAR,19609,3
2022-08-01,2022,8,CHOCO,17723,3
2022-08-01,2022,8,CORDOBA,63895,2
2022-08-01,2022,8,GUAINIA,2425,3
2022-08-01,2022,8,GUAVIARE,618,1
2022-08-01,2022,8,HUILA,17468,2
2022-08-01,2022,8,LA GUAJIRA,17780,1
2022-08-01,2022,8,MAGDALENA,161059,1
2022-08-01,2022,8,META,9565,2
2022-08-01,2022,8,NARINO,37932,3
2022-08-01,2022,8,NORTE DE SANTANDER,66735,1
2022-08-01,2022,8,PUTUMAYO,7441,3
2022-08-01,2022,8,QUINDIO,25294,1
2022-08-01,2022,8,RISARALDA,98531,1
2022-08-01,2022,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",127515,2
2022-08-01,2022,8,SANTANDER,79876,3
2022-08-01,2022,8,SUCRE,2663,2
2022-08-01,2022,8,TOLIMA,5373,2
2022-08-01,2022,8,VALLE DEL CAUCA,250465,2
2022-08-01,2022,8,VAUPES,1474,2
2022-08-01,2022,8,VICHADA,2095,1
2022-09-01,2022,9,AMAZONAS,14173,3
2022-09-01,2022,9,ANTIOQUIA,424424,3
2022-09-01,2022,9,ARAUCA,8129,3
2022-09-01,2022,9,ATLANTICO,91918,1
2022-09-01,2022,9,BOGOTA D.C.,870373,1
2022-09-01,2022,9,BOLIVAR,233948,2
2022-09-01,2022,9,BOYACA,676,1
2022-09-01,2022,9,CALDAS,6707,1
2022-09-01,2022,9,CAQUETA,5112,2
2022-09-01,2022,9,CASANARE,12170,1
2022-09-01,2022,9,CAUCA,7181,2
2022-09-01,2022,9,CESAR,20299,3
2022-09-01,2022,9,CHOCO,19127,3
2022-09-01,2022,9,CORDOBA,61053,2
2022-09-01,2022,9,GUAINIA,2277,3
2022-09-01,2022,9,GUAVIARE,568,1
2022-09-01,2022,9,HUILA,17090,2
2022-09-01,2022,9,LA GUAJIRA,16972,1
2022-09-01,2022,9,MAGDALENA,141102,1
2022-09-01,2022,9,META,9347,2
2022-09-01,2022,9,NARINO,35310,3
2022-09-01,2022,9,NORTE DE SANTANDER,65846,1
2022-09-01,2022,9,PUTUMAYO,7614,3
2022-09-01,2022,9,QUINDIO,21831,1
2022-09-01,2022,9,RISARALDA,86525,1
2022-09-01,2022,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",120995,2
2022-09-01,2022,9,SANTANDER,77684,3
2022-09-01,2022,9,SUCRE,2585,2
2022-09-01,2022,9,TOLIMA,5188,2
2022-09-01,2022,9,VALLE DEL CAUCA,224832,2
2022-09-01,2022,9,VAUPES,1437,2
2022-09-01,2022,9,VICHADA,1963,1
2022-10-01,2022,10,AMAZONAS,16224,3
2022-10-01,2022,10,ANTIOQUIA,458947,3
2022-10-01,2022,10,ARAUCA,8919,3
2022-10-01,2022,10,ATLANTICO,100194,1
2022-10-01,2022,10,BOGOTA D.C.,890781,1
2022-10-01,2022,10,BOLIVAR,233270,1
2022-10-01,2022,10,BOYACA,973,1
2022-10-01,2022,10,CALDAS,6226,1
2022-10-01,2022,10,CAQUETA,5580,2
2022-10-01,2022,10,CASANARE,11896,2
2022-10-01,2022,10,CAUCA,7641,2
2022-10-01,2022,10,CESAR,21761,2
2022-10-01,2022,10,CHOCO,18789,3
2022-10-01,2022,10,CORDOBA,68353,2
2022-10-01,2022,10,GUAINIA,2457,3
2022-10-01,2022,10,GUAVIARE,634,1
2022-10-01,2022,10,HUILA,17814,2
2022-10-01,2022,10,LA GUAJIRA,17341,1
2022-10-01,2022,10,MAGDALENA,148200,1
2022-10-01,2022,10,META,10709,2
2022-10-01,2022,10,NARINO,39784,3
2022-10-01,2022,10,NORTE DE SANTANDER,71140,1
2022-10-01,2022,10,PUTUMAYO,7666,3
2022-10-01,2022,10,QUINDIO,24518,1
2022-10-01,2022,10,RISARALDA,91221,1
2022-10-01,2022,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",110823,2
2022-10-01,2022,10,SANTANDER,82562,2
2022-10-01,2022,10,SUCRE,3065,2
2022-10-01,2022,10,TOLIMA,5463,1
2022-10-01,2022,10,VALLE DEL CAUCA,228271,2
2022-10-01,2022,10,VAUPES,1577,2
2022-10-01,2022,10,VICHADA,2144,1
2022-11-01,2022,11,AMAZONAS,16275,3
2022-11-01,2022,11,ANTIOQUIA,445181,3
2022-11-01,2022,11,ARAUCA,8803,3
2022-11-01,2022,11,ATLANTICO,94895,1
2022-11-01,2022,11,BOGOTA D.C.,838981,1
2022-11-01,2022,11,BOLIVAR,214853,1
2022-11-01,2022,11,BOYACA,1029,1
2022-11-01,2022,11,CALDAS,5665,1
2022-11-01,2022,11,CAQUETA,5108,2
2022-11-01,2022,11,CASANARE,12436,2
2022-11-01,2022,11,CAUCA,6652,2
2022-11-01,2022,11,CESAR,21929,2
2022-11-01,2022,11,CHOCO,16312,3
2022-11-01,2022,11,CORDOBA,62879,1
2022-11-01,2022,11,GUAINIA,2542,3
2022-11-01,2022,11,GUAVIARE,541,1
2022-11-01,2022,11,HUILA,15862,2
2022-11-01,2022,11,LA GUAJIRA,17428,1
2022-11-01,2022,11,MAGDALENA,137901,1
2022-11-01,2022,11,META,9409,2
2022-11-01,2022,11,NARINO,41009,3
2022-11-01,2022,11,NORTE DE SANTANDER,66853,1
2022-11-01,2022,11,PUTUMAYO,7555,3
2022-11-01,2022,11,QUINDIO,23681,1
2022-11-01,2022,11,RISARALDA,88264,1
2022-11-01,2022,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",106234,2
2022-11-01,2022,11,SANTANDER,82010,2
2022-11-01,2022,11,SUCRE,2736,2
2022-11-01,2022,11,TOLIMA,5606,1
2022-11-01,2022,11,VALLE DEL CAUCA,207908,2
2022-11-01,2022,11,VAUPES,1377,2
2022-11-01,2022,11,VICHADA,2272,1
2022-12-01,2022,12,AMAZONAS,15966,3
2022-12-01,2022,12,ANTIOQUIA,471742,3
2022-12-01,2022,12,ARAUCA,9295,3
2022-12-01,2022,12,ATLANTICO,107689,1
2022-12-01,2022,12,BOGOTA D.C.,815469,1
2022-12-01,2022,12,BOLIVAR,241033,1
2022-12-01,2022,12,BOYACA,1273,1
2022-12-01,2022,12,CALDAS,6497,1
2022-12-01,2022,12,CAQUETA,5683,3
2022-12-01,2022,12,CASANARE,13228,1
2022-12-01,2022,12,CAUCA,7776,2
2022-12-01,2022,12,CESAR,27641,2
2022-12-01,2022,12,CHOCO,21614,3
2022-12-01,2022,12,CORDOBA,74419,1
2022-12-01,2022,12,CUNDINAMARCA,1,1
2022-12-01,2022,12,GUAINIA,2554,3
2022-12-01,2022,12,GUAVIARE,564,1
2022-12-01,2022,12,HUILA,16503,2
2022-12-01,2022,12,LA GUAJIRA,20259,1
2022-12-01,2022,12,MAGDALENA,167967,2
2022-12-01,2022,12,META,9690,1
2022-12-01,2022,12,NARINO,46856,3
2022-12-01,2022,12,NORTE DE SANTANDER,81567,1
2022-12-01,2022,12,PUTUMAYO,8241,3
2022-12-01,2022,12,QUINDIO,29363,1
2022-12-01,2022,12,RISARALDA,96387,1
2022-12-01,2022,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",113767,2
2022-12-01,2022,12,SANTANDER,94130,2
2022-12-01,2022,12,SUCRE,6164,2
2022-12-01,2022,12,TOLIMA,6125,2
2022-12-01,2022,12,VALLE DEL CAUCA,239422,2
2022-12-01,2022,12,VAUPES,1684,2
2022-12-01,2022,12,VICHADA,2413,2
2023-01-01,2023,1,AMAZONAS,17680,3
2023-01-01,2023,1,ANTIOQUIA,446402,3
2023-01-01,2023,1,ARAUCA,7241,3
2023-01-01,2023,1,ATLANTICO,86738,1
2023-01-01,2023,1,BOGOTA D.C.,881156,1
2023-01-01,2023,1,BOLIVAR,232877,1
2023-01-01,2023,1,BOYACA,972,1
2023-01-01,2023,1,CALDAS,5075,1
2023-01-01,2023,1,CAQUETA,4192,2
2023-01-01,2023,1,CASANARE,10373,1
2023-01-01,2023,1,CAUCA,5750,2
2023-01-01,2023,1,CESAR,17882,2
2023-01-01,2023,1,CHOCO,15138,3
2023-01-01,2023,1,CORDOBA,60855,1
2023-01-01,2023,1,GUAINIA,2794,3
2023-01-01,2023,1,GUAVIARE,470,1
2023-01-01,2023,1,HUILA,13704,2
2023-01-01,2023,1,LA GUAJIRA,20833,1
2023-01-01,2023,1,MAGDALENA,165691,1
2023-01-01,2023,1,META,8460,1
2023-01-01,2023,1,NARINO,45653,3
2023-01-01,2023,1,NORTE DE SANTANDER,71697,1
2023-01-01,2023,1,PUTUMAYO,6907,3
2023-01-01,2023,1,QUINDIO,22243,1
2023-01-01,2023,1,RISARALDA,82124,1
2023-01-01,2023,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",112992,2
2023-01-01,2023,1,SANTANDER,71237,2
2023-01-01,2023,1,SUCRE,5105,2
2023-01-01,2023,1,TOLIMA,3963,1
2023-01-01,2023,1,VALLE DEL CAUCA,214550,2
2023-01-01,2023,1,VAUPES,1579,2
2023-01-01,2023,1,VICHADA,2726,1
2023-02-01,2023,2,AMAZONAS,15347,3
2023-02-01,2023,2,ANTIOQUIA,389663,3
2023-02-01,2023,2,ARAUCA,6153,3
2023-02-01,2023,2,ATLANTICO,84005,1
2023-02-01,2023,2,BOGOTA D.C.,747611,1
2023-02-01,2023,2,BOLIVAR,195640,1
2023-02-01,2023,2,BOYACA,554,1
2023-02-01,2023,2,CALDAS,4433,1
2023-02-01,2023,2,CAQUETA,3924,2
2023-02-01,2023,2,CASANARE,10434,1
2023-02-01,2023,2,CAUCA,5669,2
2023-02-01,2023,2,CESAR,15497,2
2023-02-01,2023,2,CHOCO,12324,3
2023-02-01,2023,2,CORDOBA,52785,1
2023-02-01,2023,2,GUAINIA,2409,3
2023-02-01,2023,2,GUAVIARE,478,1
2023-02-01,2023,2,HUILA,13116,2
2023-02-01,2023,2,LA GUAJIRA,18989,1
2023-02-01,2023,2,MAGDALENA,133929,1
2023-02-01,2023,2,META,6725,1
2023-02-01,2023,2,NARINO,40510,3
2023-02-01,2023,2,NORTE DE SANTANDER,58440,1
2023-02-01,2023,2,PUTUMAYO,6069,3
2023-02-01,2023,2,QUINDIO,19713,1
2023-02-01,2023,2,RISARALDA,73553,1
2023-02-01,2023,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",88697,2
2023-02-01,2023,2,SANTANDER,70661,2
2023-02-01,2023,2,SUCRE,2637,2
2023-02-01,2023,2,TOLIMA,4243,1
2023-02-01,2023,2,VALLE DEL CAUCA,190511,2
2023-02-01,2023,2,VAUPES,1455,2
2023-02-01,2023,2,VICHADA,2106,1
2023-03-01,2023,3,AMAZONAS,12379,4
2023-03-01,2023,3,ANTIOQUIA,378417,3
2023-03-01,2023,3,ARAUCA,7050,3
2023-03-01,2023,3,ATLANTICO,93467,1
2023-03-01,2023,3,BOGOTA D.C.,804605,1
2023-03-01,2023,3,BOLIVAR,185196,1
2023-03-01,2023,3,BOYACA,680,1
2023-03-01,2023,3,CALDAS,4702,1
2023-03-01,2023,3,CAQUETA,4610,2
2023-03-01,2023,3,CASANARE,11897,1
2023-03-01,2023,3,CAUCA,6406,2
2023-03-01,2023,3,CESAR,17546,2
2023-03-01,2023,3,CHOCO,13820,2
2023-03-01,2023,3,CORDOBA,50886,1
2023-03-01,2023,3,GUAINIA,2451,2
2023-03-01,2023,3,GUAVIARE,557,1
2023-03-01,2023,3,HUILA,15250,2
2023-03-01,2023,3,LA GUAJIRA,14492,1
2023-03-01,2023,3,MAGDALENA,118828,1
2023-03-01,2023,3,META,4218,2
2023-03-01,2023,3,NARINO,39091,3
2023-03-01,2023,3,NORTE DE SANTANDER,53489,1
2023-03-01,2023,3,PUTUMAYO,6664,3
2023-03-01,2023,3,QUINDIO,19417,1
2023-03-01,2023,3,RISARALDA,63308,1
2023-03-01,2023,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",84502,2
2023-03-01,2023,3,SANTANDER,73262,2
2023-03-01,2023,3,SUCRE,3772,2
2023-03-01,2023,3,TOLIMA,5516,1
2023-03-01,2023,3,VALLE DEL CAUCA,209506,2
2023-03-01,2023,3,VAUPES,1461,2
2023-03-01,2023,3,VICHADA,2314,1
2023-04-01,2023,4,AMAZONAS,12410,3
2023-04-01,2023,4,ANTIOQUIA,340261,3
2023-04-01,2023,4,ARAUCA,6617,3
2023-04-01,2023,4,ATLANTICO,89396,1
2023-04-01,2023,4,BOGOTA D.C.,736866,1
2023-04-01,2023,4,BOLIVAR,166413,1
2023-04-01,2023,4,BOYACA,552,1
2023-04-01,2023,4,CALDAS,3861,1
2023-04-01,2023,4,CAQUETA,4153,2
2023-04-01,2023,4,CASANARE,10292,1
2023-04-01,2023,4,CAUCA,6367,2
2023-04-01,2023,4,CESAR,15866,2
2023-04-01,2023,4,CHOCO,13603,2
2023-04-01,2023,4,CORDOBA,42043,1
2023-04-01,2023,4,GUAINIA,2463,2
2023-04-01,2023,4,GUAVIARE,481,1
2023-04-01,2023,4,HUILA,13128,2
2023-04-01,2023,4,LA GUAJIRA,13112,1
2023-04-01,2023,4,MAGDALENA,93434,1
2023-04-01,2023,4,META,3539,1
2023-04-01,2023,4,NARINO,36567,3
2023-04-01,2023,4,NORTE DE SANTANDER,48702,1
2023-04-01,2023,4,PUTUMAYO,5712,3
2023-04-01,2023,4,QUINDIO,18149,1
2023-04-01,2023,4,RISARALDA,56726,1
2023-04-01,2023,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",62201,2
2023-04-01,2023,4,SANTANDER,67540,2
2023-04-01,2023,4,SUCRE,4284,2
2023-04-01,2023,4,TOLIMA,4169,1
2023-04-01,2023,4,VALLE DEL CAUCA,188263,2
2023-04-01,2023,4,VAUPES,1362,2
2023-04-01,2023,4,VICHADA,2088,1
2023-05-01,2023,5,AMAZONAS,12489,3
2023-05-01,2023,5,ANTIOQUIA,352120,3
2023-05-01,2023,5,ARAUCA,7081,3
2023-05-01,2023,5,ATLANTICO,92933,1
2023-05-01,2023,5,BOGOTA D.C.,790444,1
2023-05-01,2023,5,BOLIVAR,173928,1
2023-05-01,2023,5,CALDAS,4006,1
2023-05-01,2023,5,CAQUETA,4488,3
2023-05-01,2023,5,CASANARE,11686,1
2023-05-01,2023,5,CAUCA,7518,2
2023-05-01,2023,5,CESAR,16612,3
2023-05-01,2023,5,CHOCO,13925,2
2023-05-01,2023,5,CORDOBA,43695,1
2023-05-01,2023,5,GUAINIA,2160,3
2023-05-01,2023,5,GUAVIARE,600,1
2023-05-01,2023,5,HUILA,14123,2
2023-05-01,2023,5,LA GUAJIRA,18210,1
2023-05-01,2023,5,MAGDALENA,96640,1
2023-05-01,2023,5,META,3484,2
2023-05-01,2023,5,NARINO,34835,3
2023-05-01,2023,5,NORTE DE SANTANDER,52162,1
2023-05-01,2023,5,PUTUMAYO,5849,2
2023-05-01,2023,5,QUINDIO,18374,1
2023-05-01,2023,5,RISARALDA,61687,1
2023-05-01,2023,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",69592,2
2023-05-01,2023,5,SANTANDER,73673,2
2023-05-01,2023,5,SUCRE,3107,2
2023-05-01,2023,5,TOLIMA,4907,1
2023-05-01,2023,5,VALLE DEL CAUCA,193926,2
2023-05-01,2023,5,VAUPES,1332,2
2023-05-01,2023,5,VICHADA,1976,1
2023-06-01,2023,6,AMAZONAS,12141,3
2023-06-01,2023,6,ANTIOQUIA,356953,3
2023-06-01,2023,6,ARAUCA,7159,3
2023-06-01,2023,6,ATLANTICO,109238,1
2023-06-01,2023,6,BOGOTA D.C.,829682,1
2023-06-01,2023,6,BOLIVAR,190127,1
2023-06-01,2023,6,CALDAS,3953,1
2023-06-01,2023,6,CAQUETA,3982,2
2023-06-01,2023,6,CASANARE,11894,1
2023-06-01,2023,6,CAUCA,7912,2
2023-06-01,2023,6,CESAR,18409,2
2023-06-01,2023,6,CHOCO,17186,3
2023-06-01,2023,6,CORDOBA,45895,1
2023-06-01,2023,6,GUAINIA,2133,1
2023-06-01,2023,6,GUAVIARE,545,1
2023-06-01,2023,6,HUILA,14622,2
2023-06-01,2023,6,LA GUAJIRA,21327,1
2023-06-01,2023,6,MAGDALENA,100622,1
2023-06-01,2023,6,META,4703,2
2023-06-01,2023,6,NARINO,37875,3
2023-06-01,2023,6,NORTE DE SANTANDER,52624,1
2023-06-01,2023,6,PUTUMAYO,6922,3
2023-06-01,2023,6,QUINDIO,21857,1
2023-06-01,2023,6,RISARALDA,65844,1
2023-06-01,2023,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",74071,2
2023-06-01,2023,6,SANTANDER,85644,2
2023-06-01,2023,6,SUCRE,4063,2
2023-06-01,2023,6,TOLIMA,5140,1
2023-06-01,2023,6,VALLE DEL CAUCA,203992,2
2023-06-01,2023,6,VAUPES,1427,1
2023-06-01,2023,6,VICHADA,1923,1
2023-07-01,2023,7,AMAZONAS,13604,3
2023-07-01,2023,7,ANTIOQUIA,387586,3
2023-07-01,2023,7,ARAUCA,7795,3
2023-07-01,2023,7,ATLANTICO,113314,1
2023-07-01,2023,7,BOGOTA D.C.,900275,1
2023-07-01,2023,7,BOLIVAR,198495,1
2023-07-01,2023,7,CALDAS,4288,1
2023-07-01,2023,7,CAQUETA,4438,2
2023-07-01,2023,7,CASANARE,12956,1
2023-07-01,2023,7,CAUCA,8421,2
2023-07-01,2023,7,CESAR,17783,2
2023-07-01,2023,7,CHOCO,18170,3
2023-07-01,2023,7,CORDOBA,48410,1
2023-07-01,2023,7,GUAINIA,3589,1
2023-07-01,2023,7,GUAVIARE,649,1
2023-07-01,2023,7,HUILA,14455,2
2023-07-01,2023,7,LA GUAJIRA,22151,1
2023-07-01,2023,7,MAGDALENA,107852,1
2023-07-01,2023,7,META,9918,2
2023-07-01,2023,7,NARINO,40729,3
2023-07-01,2023,7,NORTE DE SANTANDER,53867,1
2023-07-01,2023,7,PUTUMAYO,6794,3
2023-07-01,2023,7,QUINDIO,24118,1
2023-07-01,2023,7,RISARALDA,75580,1
2023-07-01,2023,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",83872,2
2023-07-01,2023,7,SANTANDER,83035,2
2023-07-01,2023,7,SUCRE,4472,2
2023-07-01,2023,7,TOLIMA,4663,1
2023-07-01,2023,7,VALLE DEL CAUCA,220017,2
2023-07-01,2023,7,VAUPES,2259,1
2023-07-01,2023,7,VICHADA,1997,1
2023-08-01,2023,8,AMAZONAS,13668,4
2023-08-01,2023,8,ANTIOQUIA,395777,3
2023-08-01,2023,8,ARAUCA,7725,3
2023-08-01,2023,8,ATLANTICO,109847,1
2023-08-01,2023,8,BOGOTA D.C.,897996,1
2023-08-01,2023,8,BOLIVAR,200117,1
2023-08-01,2023,8,CALDAS,4405,1
2023-08-01,2023,8,CAQUETA,4239,3
2023-08-01,2023,8,CASANARE,13686,1
2023-08-01,2023,8,CAUCA,8176,2
2023-08-01,2023,8,CESAR,18630,2
2023-08-01,2023,8,CHOCO,19166,3
2023-08-01,2023,8,CORDOBA,48697,1
2023-08-01,2023,8,GUAINIA,2302,3
2023-08-01,2023,8,GUAVIARE,770,2
2023-08-01,2023,8,HUILA,14659,2
2023-08-01,2023,8,LA GUAJIRA,19975,1
2023-08-01,2023,8,MAGDALENA,105985,1
2023-08-01,2023,8,META,8650,2
2023-08-01,2023,8,NARINO,40571,3
2023-08-01,2023,8,NORTE DE SANTANDER,52335,1
2023-08-01,2023,8,PUTUMAYO,6435,3
2023-08-01,2023,8,QUINDIO,24014,1
2023-08-01,2023,8,RISARALDA,78643,1
2023-08-01,2023,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",80997,2
2023-08-01,2023,8,SANTANDER,83576,2
2023-08-01,2023,8,SUCRE,3925,2
2023-08-01,2023,8,TOLIMA,4843,1
2023-08-01,2023,8,VALLE DEL CAUCA,221206,2
2023-08-01,2023,8,VAUPES,1433,1
2023-08-01,2023,8,VICHADA,1949,1
2023-09-01,2023,9,AMAZONAS,12979,3
2023-09-01,2023,9,ANTIOQUIA,365108,3
2023-09-01,2023,9,ARAUCA,7864,3
2023-09-01,2023,9,ATLANTICO,101799,1
2023-09-01,2023,9,BOGOTA D.C.,841336,1
2023-09-01,2023,9,BOLIVAR,182365,1
2023-09-01,2023,9,CALDAS,4572,1
2023-09-01,2023,9,CAQUETA,4765,3
2023-09-01,2023,9,CASANARE,12933,1
2023-09-01,2023,9,CAUCA,7704,2
2023-09-01,2023,9,CESAR,17330,2
2023-09-01,2023,9,CHOCO,19852,3
2023-09-01,2023,9,CORDOBA,45339,1
2023-09-01,2023,9,GUAINIA,2052,2
2023-09-01,2023,9,GUAVIARE,850,2
2023-09-01,2023,9,HUILA,13869,2
2023-09-01,2023,9,LA GUAJIRA,18803,1
2023-09-01,2023,9,MAGDALENA,97246,1
2023-09-01,2023,9,META,7167,2
2023-09-01,2023,9,NARINO,34913,3
2023-09-01,2023,9,NORTE DE SANTANDER,53194,1
2023-09-01,2023,9,PUTUMAYO,6816,3
2023-09-01,2023,9,QUINDIO,21248,1
2023-09-01,2023,9,RISARALDA,69492,1
2023-09-01,2023,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",69867,2
2023-09-01,2023,9,SANTANDER,83491,2
2023-09-01,2023,9,SUCRE,3742,2
2023-09-01,2023,9,TOLIMA,5017,1
2023-09-01,2023,9,VALLE DEL CAUCA,195986,2
2023-09-01,2023,9,VAUPES,1467,1
2023-09-01,2023,9,VICHADA,2000,1
2023-10-01,2023,10,AMAZONAS,13640,3
2023-10-01,2023,10,ANTIOQUIA,364473,3
2023-10-01,2023,10,ARAUCA,7855,3
2023-10-01,2023,10,ATLANTICO,107772,1
2023-10-01,2023,10,BOGOTA D.C.,866247,1
2023-10-01,2023,10,BOLIVAR,175803,2
2023-10-01,2023,10,CALDAS,3884,1
2023-10-01,2023,10,CAQUETA,4377,3
2023-10-01,2023,10,CASANARE,12312,1
2023-10-01,2023,10,CAUCA,8052,2
2023-10-01,2023,10,CESAR,18650,2
2023-10-01,2023,10,CHOCO,18184,3
2023-10-01,2023,10,CORDOBA,45077,1
2023-10-01,2023,10,GUAINIA,2479,2
2023-10-01,2023,10,GUAVIARE,776,2
2023-10-01,2023,10,HUILA,14226,2
2023-10-01,2023,10,LA GUAJIRA,18669,1
2023-10-01,2023,10,MAGDALENA,95646,1
2023-10-01,2023,10,META,7297,2
2023-10-01,2023,10,NARINO,35464,3
2023-10-01,2023,10,NORTE DE SANTANDER,51777,1
2023-10-01,2023,10,PUTUMAYO,6312,3
2023-10-01,2023,10,QUINDIO,21479,1
2023-10-01,2023,10,RISARALDA,70320,1
2023-10-01,2023,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",71698,2
2023-10-01,2023,10,SANTANDER,82773,2
2023-10-01,2023,10,SUCRE,4165,2
2023-10-01,2023,10,TOLIMA,4768,1
2023-10-01,2023,10,VALLE DEL CAUCA,197056,2
2023-10-01,2023,10,VAUPES,1671,2
2023-10-01,2023,10,VICHADA,2126,1
2023-11-01,2023,11,AMAZONAS,16715,3
2023-11-01,2023,11,ANTIOQUIA,391138,5
2023-11-01,2023,11,ARAUCA,7876,3
2023-11-01,2023,11,ATLANTICO,114914,1
2023-11-01,2023,11,BOGOTA D.C.,985838,1
2023-11-01,2023,11,BOLIVAR,196136,1
2023-11-01,2023,11,CALDAS,4392,1
2023-11-01,2023,11,CAQUETA,4636,3
2023-11-01,2023,11,CASANARE,13017,1
2023-11-01,2023,11,CAUCA,7595,2
2023-11-01,2023,11,CESAR,21087,2
2023-11-01,2023,11,CHOCO,16461,3
2023-11-01,2023,11,CORDOBA,60981,2
2023-11-01,2023,11,GUAINIA,2456,3
2023-11-01,2023,11,GUAVIARE,861,2
2023-11-01,2023,11,HUILA,15725,2
2023-11-01,2023,11,LA GUAJIRA,22867,1
2023-11-01,2023,11,MAGDALENA,113954,1
2023-11-01,2023,11,META,8847,2
2023-11-01,2023,11,NARINO,44184,3
2023-11-01,2023,11,NORTE DE SANTANDER,61222,1
2023-11-01,2023,11,PUTUMAYO,6924,3
