fecha,anio,mes_num,departamento,visitantes_no_residentes,n_registros_origen,n_ciudades,n_paises_residencia
2023-03-01,2023,3,NARINO,1459.0,123,17,54
2023-03-01,2023,3,NORTE DE SANTANDER,3459.962,156,25,56
2023-03-01,2023,3,PUTUMAYO,195.0,60,11,28
2023-03-01,2023,3,QUINDIO,1975.0,173,12,57
2023-03-01,2023,3,RISARALDA,2161.366,151,12,64
2023-03-01,2023,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2893.939,82,3,62
2023-03-01,2023,3,SANTANDER,2643.0,266,47,67
2023-03-01,2023,3,SIN ESPECIFICAR,17.0,10,1,10
2023-03-01,2023,3,SUCRE,191.0,67,17,26
2023-03-01,2023,3,TOLIMA,691.0,122,28,42
2023-03-01,2023,3,VALLE DEL CAUCA,9303.3,538,39,108
2023-03-01,2023,3,VAUPES,10.0,3,1,3
2023-03-01,2023,3,VICHADA,46.0,14,4,10
2023-04-01,2023,4,AMAZONAS,375.0,52,5,39
2023-04-01,2023,4,ANTIOQUIA,15130.22,798,95,131
2023-04-01,2023,4,ARAUCA,198.0,34,6,20
2023-04-01,2023,4,ATLANTICO,4328.938,173,22,85
2023-04-01,2023,4,BOGOTA D.C.,11711.754,162,1,162
2023-04-01,2023,4,BOLIVAR,13138.175,246,29,132
2023-04-01,2023,4,BOYACA,521.0,163,46,40
2023-04-01,2023,4,CALDAS,854.0,128,23,50
2023-04-01,2023,4,CAQUETA,66.0,26,6,18
2023-04-01,2023,4,CASANARE,107.0,37,10,20
2023-04-01,2023,4,CAUCA,518.0,119,31,41
2023-04-01,2023,4,CESAR,737.0,62,16,27
2023-04-01,2023,4,CHOCO,308.0,48,8,33
2023-04-01,2023,4,CORDOBA,334.0,87,16,35
2023-04-01,2023,4,CUNDINAMARCA,2302.0,537,78,72
2023-04-01,2023,4,GUAINIA,23.0,9,3,8
2023-04-01,2023,4,GUAVIARE,21.0,13,1,13
2023-04-01,2023,4,HUILA,416.0,91,21,35
2023-04-01,2023,4,LA GUAJIRA,684.0,108,14,40
2023-04-01,2023,4,MAGDALENA,4478.0,150,21,83
2023-04-01,2023,4,META,494.0,84,13,39
2023-04-01,2023,4,NARINO,1223.0,103,17,50
2023-04-01,2023,4,NORTE DE SANTANDER,2964.663,147,26,56
2023-04-01,2023,4,PUTUMAYO,196.0,58,11,27
2023-04-01,2023,4,QUINDIO,1968.0,168,12,56
2023-04-01,2023,4,RISARALDA,2098.093,138,12,68
2023-04-01,2023,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3113.173,71,2,50
2023-04-01,2023,4,SANTANDER,2464.0,258,43,65
2023-04-01,2023,4,SIN ESPECIFICAR,6.0,4,1,4
2023-04-01,2023,4,SUCRE,141.0,57,13,29
2023-04-01,2023,4,TOLIMA,632.0,94,23,38
2023-04-01,2023,4,VALLE DEL CAUCA,10395.305,500,40,108
2023-04-01,2023,4,VAUPES,2.0,1,1,1
2023-04-01,2023,4,VICHADA,47.0,11,2,10
2023-05-01,2023,5,AMAZONAS,414.0,61,6,43
2023-05-01,2023,5,ANTIOQUIA,16053.603,844,105,134
2023-05-01,2023,5,ARAUCA,150.0,29,6,15
2023-05-01,2023,5,ATLANTICO,3913.2619999999997,186,20,82
2023-05-01,2023,5,BOGOTA D.C.,12099.259,164,1,164
2023-05-01,2023,5,BOLIVAR,11490.082,267,31,140
2023-05-01,2023,5,BOYACA,515.0,165,41,44
2023-05-01,2023,5,CALDAS,979.0,146,25,55
2023-05-01,2023,5,CAQUETA,62.0,31,7,18
2023-05-01,2023,5,CASANARE,133.0,40,11,19
2023-05-01,2023,5,CAUCA,469.0,119,25,39
2023-05-01,2023,5,CESAR,384.0,72,18,31
2023-05-01,2023,5,CHOCO,316.0,43,9,27
2023-05-01,2023,5,CORDOBA,436.0,86,18,40
2023-05-01,2023,5,CUNDINAMARCA,2414.0,517,72,65
2023-05-01,2023,5,GUAINIA,4.0,3,3,3
2023-05-01,2023,5,GUAVIARE,8.0,6,2,6
2023-05-01,2023,5,HUILA,425.0,102,25,37
2023-05-01,2023,5,LA GUAJIRA,608.0,92,13,35
2023-05-01,2023,5,MAGDALENA,3882.0,147,24,84
2023-05-01,2023,5,META,553.0,93,17,42
2023-05-01,2023,5,NARINO,1053.0,107,22,47
2023-05-01,2023,5,NORTE DE SANTANDER,2913.376,139,25,51
2023-05-01,2023,5,PUTUMAYO,136.0,48,10,24
2023-05-01,2023,5,QUINDIO,1808.0,160,12,49
2023-05-01,2023,5,RISARALDA,2122.385,133,13,59
2023-05-01,2023,5,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3357.858,78,2,53
2023-05-01,2023,5,SANTANDER,2691.0,228,43,65
2023-05-01,2023,5,SIN ESPECIFICAR,50.0,17,1,17
2023-05-01,2023,5,SUCRE,186.0,66,14,31
2023-05-01,2023,5,TOLIMA,627.0,105,27,45
2023-05-01,2023,5,VALLE DEL CAUCA,10273.433,500,41,117
2023-05-01,2023,5,VAUPES,1.0,1,1,1
2023-05-01,2023,5,VICHADA,52.0,10,2,8
2023-06-01,2023,6,AMAZONAS,468.0,50,6,39
2023-06-01,2023,6,ANTIOQUIA,16648.6,871,108,136
2023-06-01,2023,6,ARAUCA,99.0,23,5,12
2023-06-01,2023,6,ATLANTICO,4813.477,195,21,88
2023-06-01,2023,6,BOGOTA D.C.,12954.267,167,1,167
2023-06-01,2023,6,BOLIVAR,10913.726,239,33,129
2023-06-01,2023,6,BOYACA,661.0,174,51,41
2023-06-01,2023,6,CALDAS,1346.0,155,24,49
2023-06-01,2023,6,CAQUETA,91.0,37,11,21
2023-06-01,2023,6,CASANARE,134.0,41,11,23
2023-06-01,2023,6,CAUCA,630.0,112,28,35
2023-06-01,2023,6,CESAR,445.0,76,15,40
2023-06-01,2023,6,CHOCO,267.0,45,8,30
2023-06-01,2023,6,CORDOBA,448.0,88,18,41
2023-06-01,2023,6,CUNDINAMARCA,3061.0,602,84,71
2023-06-01,2023,6,GUAINIA,12.0,5,3,4
2023-06-01,2023,6,GUAVIARE,12.0,10,2,9
2023-06-01,2023,6,HUILA,901.0,140,25,45
2023-06-01,2023,6,LA GUAJIRA,578.0,104,14,47
2023-06-01,2023,6,MAGDALENA,2596.471,126,18,72
2023-06-01,2023,6,META,738.0,104,15,44
2023-06-01,2023,6,NARINO,1117.0,123,27,49
2023-06-01,2023,6,NORTE DE SANTANDER,2965.837,180,26,60
2023-06-01,2023,6,PUTUMAYO,167.0,60,11,28
2023-06-01,2023,6,QUINDIO,1645.012,178,12,62
2023-06-01,2023,6,RISARALDA,2480.282,153,14,65
2023-06-01,2023,6,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3324.42,78,2,51
2023-06-01,2023,6,SANTANDER,2453.134,270,46,67
2023-06-01,2023,6,SIN ESPECIFICAR,15.0,10,1,10
2023-06-01,2023,6,SUCRE,251.0,68,15,30
2023-06-01,2023,6,TOLIMA,1108.0,121,27,47
2023-06-01,2023,6,VALLE DEL CAUCA,11545.707,542,42,113
2023-06-01,2023,6,VAUPES,4.0,2,1,2
2023-06-01,2023,6,VICHADA,40.0,13,2,13
2023-07-01,2023,7,AMAZONAS,910.0,63,8,45
2023-07-01,2023,7,ANTIOQUIA,20742.829,938,105,140
2023-07-01,2023,7,ARAUCA,151.0,23,5,14
2023-07-01,2023,7,ATLANTICO,5192.289,216,21,88
2023-07-01,2023,7,BOGOTA D.C.,12253.344,173,1,173
2023-07-01,2023,7,BOLIVAR,11134.26,257,35,135
2023-07-01,2023,7,BOYACA,1063.0,225,54,53
2023-07-01,2023,7,CALDAS,1670.0,151,23,47
2023-07-01,2023,7,CAQUETA,152.0,49,9,30
2023-07-01,2023,7,CASANARE,156.0,53,11,30
2023-07-01,2023,7,CAUCA,728.0,106,28,34
2023-07-01,2023,7,CESAR,522.0,84,20,39
2023-07-01,2023,7,CHOCO,346.0,71,19,36
2023-07-01,2023,7,CORDOBA,408.0,96,21,37
2023-07-01,2023,7,CUNDINAMARCA,3368.0,619,82,65
2023-07-01,2023,7,GUAINIA,12.0,8,6,3
2023-07-01,2023,7,GUAVIARE,18.0,12,4,7
2023-07-01,2023,7,HUILA,785.0,135,27,42
2023-07-01,2023,7,LA GUAJIRA,650.0,85,14,34
2023-07-01,2023,7,MAGDALENA,5421.642,165,24,79
2023-07-01,2023,7,META,951.0,123,21,44
2023-07-01,2023,7,NARINO,1389.0,141,34,53
2023-07-01,2023,7,NORTE DE SANTANDER,3476.258,203,28,58
2023-07-01,2023,7,PUTUMAYO,184.0,42,13,20
2023-07-01,2023,7,QUINDIO,3815.0,208,12,69
2023-07-01,2023,7,RISARALDA,3423.159,189,14,66
2023-07-01,2023,7,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",2927.029,80,2,55
2023-07-01,2023,7,SANTANDER,3534.0,290,56,69
2023-07-01,2023,7,SIN ESPECIFICAR,7.0,6,1,6
2023-07-01,2023,7,SUCRE,670.0,79,15,31
2023-07-01,2023,7,TOLIMA,1076.0,133,26,45
2023-07-01,2023,7,VALLE DEL CAUCA,12545.519,616,42,117
2023-07-01,2023,7,VAUPES,1.0,1,1,1
2023-07-01,2023,7,VICHADA,26.0,7,1,7
2023-08-01,2023,8,AMAZONAS,811.0,70,6,47
2023-08-01,2023,8,ANTIOQUIA,22130.375,973,105,139
2023-08-01,2023,8,ARAUCA,90.0,21,6,11
2023-08-01,2023,8,ATLANTICO,3754.483,189,21,85
2023-08-01,2023,8,BOGOTA D.C.,12472.352,172,2,171
2023-08-01,2023,8,BOLIVAR,9475.553,245,32,139
2023-08-01,2023,8,BOYACA,864.0,212,53,46
2023-08-01,2023,8,CALDAS,1080.0,144,24,43
2023-08-01,2023,8,CAQUETA,137.0,39,7,24
2023-08-01,2023,8,CASANARE,131.0,40,9,27
2023-08-01,2023,8,CAUCA,664.0,93,24,38
2023-08-01,2023,8,CESAR,432.0,66,14,28
2023-08-01,2023,8,CHOCO,286.0,57,12,29
2023-08-01,2023,8,CORDOBA,349.0,81,17,34
2023-08-01,2023,8,CUNDINAMARCA,2452.0,528,87,58
2023-08-01,2023,8,GUAINIA,18.0,9,4,6
2023-08-01,2023,8,GUAVIARE,10.0,7,2,7
2023-08-01,2023,8,HUILA,564.0,127,24,38
2023-08-01,2023,8,LA GUAJIRA,775.0,96,12,37
2023-08-01,2023,8,MAGDALENA,6242.659,155,19,93
2023-08-01,2023,8,META,594.0,106,19,39
2023-08-01,2023,8,NARINO,1598.0,135,28,51
2023-08-01,2023,8,NORTE DE SANTANDER,2828.197,175,32,54
2023-08-01,2023,8,PUTUMAYO,166.0,39,9,18
2023-08-01,2023,8,QUINDIO,5214.0,249,12,70
2023-08-01,2023,8,RISARALDA,3188.83,159,12,71
2023-08-01,2023,8,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",5254.659,87,2,60
2023-08-01,2023,8,SANTANDER,2674.0,254,51,61
2023-08-01,2023,8,SUCRE,312.0,70,16,33
2023-08-01,2023,8,TOLIMA,717.0,107,24,45
2023-08-01,2023,8,VALLE DEL CAUCA,12232.937,593,41,119
2023-08-01,2023,8,VAUPES,1.0,1,1,1
2023-08-01,2023,8,VICHADA,35.0,6,2,6
2023-09-01,2023,9,AMAZONAS,562.0,60,4,43
2023-09-01,2023,9,ANTIOQUIA,19216.211,916,99,131
2023-09-01,2023,9,ARAUCA,93.0,19,6,14
2023-09-01,2023,9,ATLANTICO,4494.609,190,21,81
2023-09-01,2023,9,BOGOTA D.C.,11285.801,163,1,163
2023-09-01,2023,9,BOLIVAR,10994.052,242,32,135
2023-09-01,2023,9,BOYACA,681.0,169,39,46
2023-09-01,2023,9,CALDAS,860.0,122,23,46
2023-09-01,2023,9,CAQUETA,265.0,36,4,30
2023-09-01,2023,9,CASANARE,104.0,37,9,24
2023-09-01,2023,9,CAUCA,481.0,88,25,37
2023-09-01,2023,9,CESAR,396.0,62,14,33
2023-09-01,2023,9,CHOCO,240.0,67,12,36
2023-09-01,2023,9,CORDOBA,287.0,74,20,36
2023-09-01,2023,9,CUNDINAMARCA,1743.0,455,71,60
2023-09-01,2023,9,GUAINIA,17.0,9,3,7
2023-09-01,2023,9,GUAVIARE,21.0,10,3,9
2023-09-01,2023,9,HUILA,481.0,123,22,37
2023-09-01,2023,9,LA GUAJIRA,639.0,105,14,46
2023-09-01,2023,9,MAGDALENA,5068.067,128,18,82
2023-09-01,2023,9,META,578.0,105,15,44
2023-09-01,2023,9,NARINO,1062.0,138,32,52
2023-09-01,2023,9,NORTE DE SANTANDER,2256.881,167,23,48
2023-09-01,2023,9,PUTUMAYO,133.0,41,10,23
2023-09-01,2023,9,QUINDIO,3537.0,246,11,78
2023-09-01,2023,9,RISARALDA,3108.0,150,13,68
2023-09-01,2023,9,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4520.0,90,2,63
2023-09-01,2023,9,SANTANDER,2311.0,254,47,65
2023-09-01,2023,9,SUCRE,222.0,74,13,38
2023-09-01,2023,9,TOLIMA,1537.0,121,27,46
2023-09-01,2023,9,VALLE DEL CAUCA,10564.862000000001,550,40,109
2023-09-01,2023,9,VICHADA,39.0,7,1,7
2023-10-01,2023,10,AMAZONAS,596.0,58,6,44
2023-10-01,2023,10,ANTIOQUIA,18707.729,928,104,129
2023-10-01,2023,10,ARAUCA,117.0,22,6,11
2023-10-01,2023,10,ATLANTICO,4833.3009999999995,202,17,81
2023-10-01,2023,10,BOGOTA D.C.,11527.351,169,1,169
2023-10-01,2023,10,BOLIVAR,10768.672,214,27,127
2023-10-01,2023,10,BOYACA,824.0,191,53,46
2023-10-01,2023,10,CALDAS,1004.0,132,25,51
2023-10-01,2023,10,CAQUETA,475.0,59,8,41
2023-10-01,2023,10,CASANARE,136.0,44,8,31
2023-10-01,2023,10,CAUCA,381.0,82,26,38
2023-10-01,2023,10,CESAR,322.0,70,15,30
2023-10-01,2023,10,CHOCO,245.0,65,17,32
2023-10-01,2023,10,CORDOBA,380.0,65,17,36
2023-10-01,2023,10,CUNDINAMARCA,1950.0,456,75,61
2023-10-01,2023,10,GUAINIA,17.0,9,4,6
2023-10-01,2023,10,GUAVIARE,17.0,10,4,6
2023-10-01,2023,10,HUILA,432.0,119,22,44
2023-10-01,2023,10,LA GUAJIRA,576.0,109,14,44
2023-10-01,2023,10,MAGDALENA,4629.062,131,17,83
2023-10-01,2023,10,META,598.0,102,20,43
2023-10-01,2023,10,NARINO,1059.0,130,38,48
2023-10-01,2023,10,NORTE DE SANTANDER,2038.475,170,30,53
2023-10-01,2023,10,PUTUMAYO,238.0,65,11,37
2023-10-01,2023,10,QUINDIO,3200.0,237,12,65
2023-10-01,2023,10,RISARALDA,2333.089,143,14,59
2023-10-01,2023,10,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4308.0,87,2,63
2023-10-01,2023,10,SANTANDER,2600.0,285,46,69
2023-10-01,2023,10,SUCRE,211.0,70,18,35
2023-10-01,2023,10,TOLIMA,651.0,96,23,45
2023-10-01,2023,10,VALLE DEL CAUCA,11013.311,540,39,114
2023-10-01,2023,10,VAUPES,4.0,3,2,2
2023-10-01,2023,10,VICHADA,17.0,4,1,4
2023-11-01,2023,11,AMAZONAS,586.0,69,4,46
2023-11-01,2023,11,ANTIOQUIA,18505.701,862,106,142
2023-11-01,2023,11,ARAUCA,124.0,25,4,17
2023-11-01,2023,11,ATLANTICO,4730.417,207,21,92
2023-11-01,2023,11,BOGOTA D.C.,13145.519,170,1,170
2023-11-01,2023,11,BOLIVAR,10858.463,244,31,129
2023-11-01,2023,11,BOYACA,831.0,199,55,44
2023-11-01,2023,11,CALDAS,927.0,144,22,47
2023-11-01,2023,11,CAQUETA,188.0,59,7,35
2023-11-01,2023,11,CASANARE,139.0,38,8,21
2023-11-01,2023,11,CAUCA,427.0,108,30,39
2023-11-01,2023,11,CESAR,606.0,77,19,32
2023-11-01,2023,11,CHOCO,163.0,48,10,32
2023-11-01,2023,11,CORDOBA,345.0,69,19,31
2023-11-01,2023,11,CUNDINAMARCA,2574.0,599,82,66
2023-11-01,2023,11,GUAINIA,13.0,8,3,8
2023-11-01,2023,11,GUAVIARE,11.0,8,3,7
2023-11-01,2023,11,HUILA,420.0,118,20,45
2023-11-01,2023,11,LA GUAJIRA,593.0,99,12,42
2023-11-01,2023,11,MAGDALENA,4156.0,146,20,83
2023-11-01,2023,11,META,609.0,109,19,41
2023-11-01,2023,11,NARINO,1180.0,122,27,48
2023-11-01,2023,11,NORTE DE SANTANDER,2975.029,173,28,54
2023-11-01,2023,11,PUTUMAYO,87.0,32,10,19
2023-11-01,2023,11,QUINDIO,2295.0,168,12,62
2023-11-01,2023,11,RISARALDA,2308.3379999999997,163,14,65
2023-11-01,2023,11,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3464.2290000000003,84,2,58
2023-11-01,2023,11,SANTANDER,3091.0,250,46,60
2023-11-01,2023,11,SIN ESPECIFICAR,541.0,24,1,24
2023-11-01,2023,11,SUCRE,121.0,50,11,29
2023-11-01,2023,11,TOLIMA,516.0,107,22,44
2023-11-01,2023,11,VALLE DEL CAUCA,10059.819,553,40,112
2023-11-01,2023,11,VAUPES,5.0,2,2,2
2023-11-01,2023,11,VICHADA,37.0,9,2,9
2023-12-01,2023,12,AMAZONAS,545.0,65,5,43
2023-12-01,2023,12,ANTIOQUIA,18465.588,1007,113,149
2023-12-01,2023,12,ARAUCA,168.0,34,5,22
2023-12-01,2023,12,ATLANTICO,4793.432,226,21,91
2023-12-01,2023,12,BOGOTA D.C.,12064.574,175,1,175
2023-12-01,2023,12,BOLIVAR,10745.779,294,34,132
2023-12-01,2023,12,BOYACA,1240.0,288,64,52
2023-12-01,2023,12,CALDAS,2006.0,216,26,52
2023-12-01,2023,12,CAQUETA,209.0,56,8,31
2023-12-01,2023,12,CASANARE,199.0,62,10,27
2023-12-01,2023,12,CAUCA,711.0,134,30,37
2023-12-01,2023,12,CESAR,649.0,100,21,40
2023-12-01,2023,12,CHOCO,207.0,48,13,28
2023-12-01,2023,12,CORDOBA,619.0,116,21,42
2023-12-01,2023,12,CUNDINAMARCA,3853.0,747,90,78
2023-12-01,2023,12,GUAINIA,17.0,7,4,6
2023-12-01,2023,12,GUAVIARE,16.0,11,3,10
2023-12-01,2023,12,HUILA,849.0,157,27,43
2023-12-01,2023,12,LA GUAJIRA,940.0,118,13,43
2023-12-01,2023,12,MAGDALENA,3703.2870000000003,155,22,82
2023-12-01,2023,12,META,1241.0,141,22,47
2023-12-01,2023,12,NARINO,1441.0,171,35,57
2023-12-01,2023,12,NORTE DE SANTANDER,5203.142,255,29,65
2023-12-01,2023,12,PUTUMAYO,209.0,62,12,28
2023-12-01,2023,12,QUINDIO,3301.0,230,12,65
2023-12-01,2023,12,RISARALDA,4229.316,215,14,79
2023-12-01,2023,12,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3342.65,93,2,59
2023-12-01,2023,12,SANTANDER,3742.109,379,53,77
2023-12-01,2023,12,SIN ESPECIFICAR,370.0,21,1,21
2023-12-01,2023,12,SUCRE,379.0,111,22,40
2023-12-01,2023,12,TOLIMA,1598.0,174,35,53
2023-12-01,2023,12,VALLE DEL CAUCA,13219.808,722,41,118
2023-12-01,2023,12,VAUPES,2.0,2,2,2
2023-12-01,2023,12,VICHADA,47.0,15,3,14
2024-01-01,2024,1,AMAZONAS,807.0,66,4,45
2024-01-01,2024,1,ANTIOQUIA,13743.05,894,106,138
2024-01-01,2024,1,ARAUCA,147.0,26,5,14
2024-01-01,2024,1,ATLANTICO,4675.588,204,18,89
2024-01-01,2024,1,BOGOTA D.C.,13086.604,166,1,166
2024-01-01,2024,1,BOLIVAR,11740.989,287,30,139
2024-01-01,2024,1,BOYACA,770.0,214,61,50
2024-01-01,2024,1,CALDAS,1317.0,182,22,55
2024-01-01,2024,1,CAQUETA,151.0,42,7,26
2024-01-01,2024,1,CASANARE,187.0,46,10,28
2024-01-01,2024,1,CAUCA,475.0,98,30,40
2024-01-01,2024,1,CESAR,448.0,81,18,36
2024-01-01,2024,1,CHOCO,76.0,44,12,25
2024-01-01,2024,1,CORDOBA,377.0,88,16,42
2024-01-01,2024,1,CUNDINAMARCA,2371.0,567,78,70
2024-01-01,2024,1,GUAINIA,24.0,10,3,10
2024-01-01,2024,1,GUAVIARE,16.0,11,3,9
2024-01-01,2024,1,HUILA,460.0,110,24,42
2024-01-01,2024,1,LA GUAJIRA,782.0,101,13,44
2024-01-01,2024,1,MAGDALENA,3897.038,154,19,77
2024-01-01,2024,1,META,801.0,123,23,44
2024-01-01,2024,1,NARINO,1176.0,134,30,56
2024-01-01,2024,1,NORTE DE SANTANDER,4286.373,191,28,57
2024-01-01,2024,1,PUTUMAYO,221.0,77,12,36
2024-01-01,2024,1,QUINDIO,2265.0,175,12,60
2024-01-01,2024,1,RISARALDA,2460.464,166,14,70
2024-01-01,2024,1,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3279.616,85,2,58
2024-01-01,2024,1,SANTANDER,2570.0,292,52,69
2024-01-01,2024,1,SIN ESPECIFICAR,354.0,41,1,41
2024-01-01,2024,1,SUCRE,176.0,70,17,32
2024-01-01,2024,1,TOLIMA,617.0,113,25,49
2024-01-01,2024,1,VALLE DEL CAUCA,10568.474,628,41,114
2024-01-01,2024,1,VAUPES,1.0,1,1,1
2024-01-01,2024,1,VICHADA,43.0,11,3,10
2024-02-01,2024,2,AMAZONAS,811.0,83,5,49
2024-02-01,2024,2,ANTIOQUIA,14820.494,884,103,132
2024-02-01,2024,2,ARAUCA,100.0,24,5,13
2024-02-01,2024,2,ATLANTICO,5855.446,234,22,93
2024-02-01,2024,2,BOGOTA D.C.,13586.238,165,1,165
2024-02-01,2024,2,BOLIVAR,11598.431,251,34,129
2024-02-01,2024,2,BOYACA,673.0,189,49,48
2024-02-01,2024,2,CALDAS,831.0,142,25,43
2024-02-01,2024,2,CAQUETA,135.0,45,8,28
2024-02-01,2024,2,CASANARE,136.0,41,11,26
2024-02-01,2024,2,CAUCA,453.0,91,24,36
2024-02-01,2024,2,CESAR,334.0,66,18,30
2024-02-01,2024,2,CHOCO,32.0,21,10,12
2024-02-01,2024,2,CORDOBA,296.0,87,22,38
2024-02-01,2024,2,CUNDINAMARCA,2470.0,566,81,65
2024-02-01,2024,2,GUAINIA,14.0,7,2,6
2024-02-01,2024,2,GUAVIARE,25.0,13,2,10
2024-02-01,2024,2,HUILA,414.0,117,26,43
2024-02-01,2024,2,LA GUAJIRA,508.0,84,12,36
2024-02-01,2024,2,MAGDALENA,4762.137,151,18,76
2024-02-01,2024,2,META,657.0,103,19,41
2024-02-01,2024,2,NARINO,1014.0,120,28,43
2024-02-01,2024,2,NORTE DE SANTANDER,3606.79,171,28,56
2024-02-01,2024,2,PUTUMAYO,177.0,58,11,28
2024-02-01,2024,2,QUINDIO,2614.0,208,12,63
2024-02-01,2024,2,RISARALDA,2673.503,166,14,70
2024-02-01,2024,2,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3564.514,95,2,62
2024-02-01,2024,2,SANTANDER,2419.0,256,44,68
2024-02-01,2024,2,SIN ESPECIFICAR,312.0,30,1,30
2024-02-01,2024,2,SUCRE,127.0,52,15,23
2024-02-01,2024,2,TOLIMA,584.0,114,25,45
2024-02-01,2024,2,VALLE DEL CAUCA,9180.887999999999,578,41,114
2024-02-01,2024,2,VAUPES,1.0,1,1,1
2024-02-01,2024,2,VICHADA,24.0,10,1,10
2024-03-01,2024,3,AMAZONAS,826.0,87,6,53
2024-03-01,2024,3,ANTIOQUIA,15815.341,887,103,137
2024-03-01,2024,3,ARAUCA,140.0,27,6,18
2024-03-01,2024,3,ATLANTICO,4404.371,198,20,88
2024-03-01,2024,3,BOGOTA D.C.,13008.038,168,2,167
2024-03-01,2024,3,BOLIVAR,10758.19,291,36,154
2024-03-01,2024,3,BOYACA,720.0,218,52,45
2024-03-01,2024,3,CALDAS,948.0,138,23,49
2024-03-01,2024,3,CAQUETA,182.0,49,10,32
2024-03-01,2024,3,CASANARE,142.0,55,11,27
2024-03-01,2024,3,CAUCA,584.0,102,25,35
2024-03-01,2024,3,CESAR,341.0,73,20,35
2024-03-01,2024,3,CHOCO,41.0,27,12,17
2024-03-01,2024,3,CORDOBA,599.0,87,19,39
2024-03-01,2024,3,CUNDINAMARCA,2596.0,596,84,63
2024-03-01,2024,3,GUAINIA,15.0,9,3,9
2024-03-01,2024,3,GUAVIARE,22.0,9,2,8
2024-03-01,2024,3,HUILA,426.0,115,24,45
2024-03-01,2024,3,LA GUAJIRA,579.0,85,13,39
2024-03-01,2024,3,MAGDALENA,4003.283,150,20,87
2024-03-01,2024,3,META,686.0,99,18,35
2024-03-01,2024,3,NARINO,1074.0,112,27,46
2024-03-01,2024,3,NORTE DE SANTANDER,3840.654,179,25,54
2024-03-01,2024,3,PUTUMAYO,211.0,61,11,27
2024-03-01,2024,3,QUINDIO,2784.0,188,12,60
2024-03-01,2024,3,RISARALDA,2562.508,168,15,66
2024-03-01,2024,3,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",4068.0969999999998,87,2,61
2024-03-01,2024,3,SANTANDER,2657.0,262,46,68
2024-03-01,2024,3,SIN ESPECIFICAR,278.0,26,1,26
2024-03-01,2024,3,SUCRE,209.0,74,16,35
2024-03-01,2024,3,TOLIMA,722.0,117,27,44
2024-03-01,2024,3,VALLE DEL CAUCA,9574.343,561,42,118
2024-03-01,2024,3,VAUPES,5.0,5,3,3
2024-03-01,2024,3,VICHADA,14.0,5,2,4
2024-04-01,2024,4,AMAZONAS,712.0,78,7,47
2024-04-01,2024,4,ANTIOQUIA,16956.919,827,100,142
2024-04-01,2024,4,ARAUCA,101.0,25,6,16
2024-04-01,2024,4,ATLANTICO,5369.0740000000005,196,22,89
2024-04-01,2024,4,BOGOTA D.C.,13057.928,177,1,177
2024-04-01,2024,4,BOLIVAR,9873.827,235,26,137
2024-04-01,2024,4,BOYACA,465.0,145,36,38
2024-04-01,2024,4,CALDAS,759.0,122,21,43
2024-04-01,2024,4,CAQUETA,122.0,39,8,23
2024-04-01,2024,4,CASANARE,120.0,42,11,25
2024-04-01,2024,4,CAUCA,383.0,71,19,29
2024-04-01,2024,4,CESAR,621.0,58,17,31
2024-04-01,2024,4,CHOCO,69.0,40,13,23
2024-04-01,2024,4,CORDOBA,356.0,75,15,35
2024-04-01,2024,4,CUNDINAMARCA,2200.0,538,78,57
2024-04-01,2024,4,GUAINIA,15.0,8,3,7
2024-04-01,2024,4,GUAVIARE,9.0,9,2,8
2024-04-01,2024,4,HUILA,336.0,86,22,34
2024-04-01,2024,4,LA GUAJIRA,466.0,75,13,28
2024-04-01,2024,4,MAGDALENA,3071.258,135,16,79
2024-04-01,2024,4,META,532.0,78,14,34
2024-04-01,2024,4,NARINO,987.0,101,19,45
2024-04-01,2024,4,NORTE DE SANTANDER,3178.353,169,26,61
2024-04-01,2024,4,PUTUMAYO,140.0,42,10,24
2024-04-01,2024,4,QUINDIO,1928.0,169,11,60
2024-04-01,2024,4,RISARALDA,2132.194,148,13,72
2024-04-01,2024,4,"SAN ANDRES, PROVIDENCIA Y SANTA CATALINA",3481.206,86,2,56
2024-04-01,2024,4,SANTANDER,2030.0,232,43,68
2024-04-01,2024,4,SIN ESPECIFICAR,270.0,26,1,26
2024-04-01,2024,4,SUCRE,315.0,76,16,35
2024-04-01,2024,4,TOLIMA,565.0,91,21,40
2024-04-01,2024,4,VALLE DEL CAUCA,9909.353,496,39,114
2024-04-01,2024,4,VAUPES,4.0,2,2,2
2024-04-01,2024,4,VICHADA,25.0,8,3,8
2024-05-01,2024,5,AMAZONAS,1011.0,88,6,55
